,Unnamed: 0,origin,destination,distance,duration,origin_postcode,destination_postcode
10033,10033,Sunshine Day Nursery at Seascape Children's Centre,The Rifty Youth Project,19231,1339,SR85NJ,TS254JY
10034,10034,Sunshine Day Nursery at Seascape Children's Centre,Tyneside Vineyard Extraordinary Project,37472,2180,SR85NJ,NE62FF
10035,10035,Sunshine Day Nursery at Seascape Children's Centre,Umbrella Community Centre,41812,2953,SR85NJ,DH85SD
10036,10036,Sunshine Day Nursery at Seascape Children's Centre,Vinnie's Cafe,36126,1983,SR85NJ,NE12TQ
10037,10037,Sunshine Day Nursery at Seascape Children's Centre,Virginia House Changing Lives,41040,2132,SR85NJ,NE47NQ
10038,10038,Sunshine Day Nursery at Seascape Children's Centre,Wallsend People Centre,35712,1975,SR85NJ,NE286RN
10039,10039,Sunshine Day Nursery at Seascape Children's Centre,Washingwell Primary School,39052,2078,SR85NJ,NE164RB
10040,10040,Sunshine Day Nursery at Seascape Children's Centre,West View Primary School,10702,914,SR85NJ,TS249BP
10041,10041,Sunshine Day Nursery at Seascape Children's Centre,West View Project,11109,932,SR85NJ,TS249JQ
10042,10042,Sunshine Day Nursery at Seascape Children's Centre,Wharton Trust,12077,1051,SR85NJ,TS248NS
10043,10043,Sunshine Day Nursery at Seascape Children's Centre,Whitehead Street - Changing Lives,30675,1662,SR85NJ,NE335ND
10044,10044,The Albert,Abbey Hill Academy,27748,1514,DH62LT,TS198BU
10045,10045,The Albert,Abbey Lodge,19667,1125,DH62LT,SR12QF
10046,10046,The Albert,Abbott House Changing Lives,40823,2008,DH62LT,NE46NG
10047,10047,The Albert,Academy 360,21224,1066,DH62LT,SR49BA
10048,10048,The Albert,Age UK Sunderland,19424,1172,DH62LT,SR27AQ
10049,10049,The Albert,All About You,25765,1365,DH62LT,SR55LJ
10050,10050,The Albert,Approach Development,49072,2064,DH62LT,TS104NJ
10051,10051,The Albert,Basement Project,40733,2271,DH62LT,NE129NQ
10052,10052,The Albert,Belle Vue 60+ Club,23317,1270,DH62LT,TS251QU
10053,10053,The Albert,Belle Vue Centre Cafe,23317,1270,DH62LT,TS251QU
10054,10054,The Albert,Belle Vue Play Scheme,23317,1270,DH62LT,TS251QU
10055,10055,The Albert,Belle Vue Youth Project,23317,1270,DH62LT,TS251QU
10056,10056,The Albert,Benfield School,39411,2025,DH62LT,NE64NU
10057,10057,The Albert,Beyond Limits,43322,2812,DH62LT,DL135JN
10058,10058,The Albert,Bibby House - Changing Lives,29751,1311,DH62LT,NE108XJ
10059,10059,The Albert,Bilton Hall Community Trust,29006,1346,DH62LT,NE323RT
10060,10060,The Albert,Blyth Star Enterprises,53305,2776,DH62LT,NE243AG
10061,10061,The Albert,Brougham Primary School,17772,1025,DH62LT,TS248EU
10062,10062,The Albert,Byker Community Association,38813,2121,DH62LT,NE62DX
10063,10063,The Albert,Cafe on the Shire - NTDF,38530,2065,DH62LT,NE270HJ
10064,10064,The Albert,Changing Lives,33378,1525,DH62LT,NE110RU
10065,10065,The Albert,Cheesy Waffles Project,12082,938,DH62LT,DH12LL
10066,10066,The Albert,Chester West & Central Community Project @ Bullion Hall,18422,1502,DH62LT,DH22ES
10067,10067,The Albert,Choysez,54407,2700,DH62LT,NE227DQ
10068,10068,The Albert,Corbridge Middle School,66925,2853,DH62LT,NE455HX
10069,10069,The Albert,Cornerstones Cafe,22816,1426,DH62LT,DH33TF
10070,10070,The Albert,County Durham Tees Valley Rescue Mission,32324,1799,DH62LT,DL55DH
10071,10071,The Albert,Cumberland House,40155,1920,DH62LT,NE46AL
10072,10072,The Albert,Delta North Consett (formerly YMCA),35437,2533,DH62LT,DH85DH
10073,10073,The Albert,Dementia Care,48510,2462,DH62LT,NE137DS
10074,10074,The Albert,Dynamix Extreme Cic,33758,1581,DH62LT,NE83AT
10075,10075,The Albert,East Durham Community Initiatives,12429,799,DH62LT,SR77AU
10076,10076,The Albert,East Durham Partnership,5922,460,DH62LT,SR84TQ
10077,10077,The Albert,Eastlea Community,10171,647,DH62LT,SR78DX
10078,10078,The Albert,Elliott House /Westbridge,41736,2166,DH62LT,NE46US
10079,10079,The Albert,Emmaus North East,31399,1580,DH62LT,NE334RT
10080,10080,The Albert,Eslington House Changing Lives,37840,1736,DH62LT,NE82TQ
10081,10081,The Albert,Excelsior Academy,43394,2115,DH62LT,NE156AF
10082,10082,The Albert,Family Gateway,33640,1676,DH62LT,NE280PP
10083,10083,The Albert,Felling Community Association,31740,1502,DH62LT,NE100NF
10084,10084,The Albert,Forage Community Project,20610,1246,DH62LT,SR47RE
10085,10085,The Albert,Francis House Changing Lives,40270,1939,DH62LT,NE46AN
10086,10086,The Albert,Gateshead Young Peoples Mental Health Service,35026,1844,DH62LT,NE81QD
10087,10087,The Albert,Great Lumley Community Centre,15382,1158,DH62LT,DH34JD
10088,10088,The Albert,Great North Road Changing Lives,18017,1419,DH62LT,DH23NL
10089,10089,The Albert,Green Gates Primary,48373,2087,DH62LT,TS104HS
10090,10090,The Albert,Harrowgate Hill Primary,36305,1993,DH62LT,DL30HZ
10091,10091,The Albert,Haswell Mencap Lisa Dixon Centre,3674,306,DH62LT,DH62DA
10092,10092,The Albert,Health Works Newcastle,45757,2144,DH62LT,NE158RZ
10093,10093,The Albert,Hub of Wishes,31983,1784,DH62LT,DL57DZ
10094,10094,The Albert,Investing in People and Culture,34971,1817,DH62LT,NE81SQ
10095,10095,The Albert,"Jet (Wicker Chair) North,  Westerhope",45833,2120,DH62LT,NE55HH
10096,10096,The Albert,Junction 7,31983,1784,DH62LT,DL57DZ
10097,10097,The Albert,Junior Neighbourhood Watch,31983,1784,DH62LT,DL57DZ
10098,10098,The Albert,Kibblesworth Village Millenium Centre,34296,1712,DH62LT,NE110XN
10099,10099,The Albert,Kings Cafe,37348,2066,DH62LT,DL30QT
10100,10100,The Albert,Labyrinth Holistic Cafe,30383,1597,DH62LT,TS181DY
10101,10101,The Albert,Little Sisters Of The Poor - Newcastle,41311,2043,DH62LT,NE47QA
10102,10102,The Albert,Lobley Hill Primary,36133,1667,DH62LT,NE110AT
10103,10103,The Albert,Looked After Through Care Darlington Borough Council,39076,2407,DH62LT,DL15PW
10104,10104,The Albert,Mickley First School,55757,2751,DH62LT,NE437BJ
10105,10105,The Albert,Miss Tina's Coffee Shop,26054,1362,DH62LT,SR52JR
10106,10106,The Albert,Mount Pleasant Primary School,39291,2089,DH62LT,DL39HE
10107,10107,The Albert,Moving On Durham,16462,1380,DH62LT,DH15HL
10108,10108,The Albert,Murton Salvation Army,9131,557,DH62LT,SR79NL
10109,10109,The Albert,New Walk Property Management Middlesbrough,29643,1504,DH62LT,TS13LF
10110,10110,The Albert,New Walk Property Management Stockton,30397,1576,DH62LT,TS181HE
10111,10111,The Albert,Newport Primary,28960,1439,DH62LT,TS15NQ
10112,10112,The Albert,PACT House,30935,1962,DH62LT,DH90JE
10113,10113,The Albert,Park End Primary,35543,1707,DH62LT,TS30AA
10114,10114,The Albert,Pelton Community Centre,24905,1571,DH62LT,DH21DE
10115,10115,The Albert,People's Pantry,49274,2495,DH62LT,NE392BE
10116,10116,The Albert,Pickle Palace,48659,2504,DH62LT,NE404AT
10117,10117,The Albert,Pottery Bank Centre,38933,2107,DH62LT,NE63SW
10118,10118,The Albert,Praxis,42085,2166,DH62LT,NE48ED
10119,10119,The Albert,Prudhoe Castle First School,54517,2738,DH62LT,NE426PH
10120,10120,The Albert,Reach Out Recovery,20733,1387,DH62LT,TS247AD
10121,10121,The Albert,Ron Eager House Changing Lives,35705,1824,DH62LT,NE12AF
10122,10122,The Albert,Roseberry Primary,22387,1175,DH62LT,TS232HJ
10123,10123,The Albert,Rosebrook,26309,1351,DH62LT,TS199LF
10124,10124,The Albert,Sanctuary Supported Housing,28464,1373,DH62LT,TS182HR
10125,10125,The Albert,Sanctuary Supported Living Hartlepool,18095,1102,DH62LT,TS268DB
10126,10126,The Albert,Selby Cottage Childrens Centre,23464,1523,DH62LT,DH22EY
10127,10127,The Albert,Soul Food Spaces (Peace Of Mind),36203,1907,DH62LT,NE84QP
10128,10128,The Albert,Sprinwell Community Hub,32376,1580,DH62LT,NE97AL
10129,10129,The Albert,St Davids Community Project,18722,1001,DH62LT,SR33HG
10130,10130,The Albert,St Gabriels Catholic Voluntary Academy,36826,1829,DH62LT,TS79LF
10131,10131,The Albert,St. John the Baptist Primary School,25694,1256,DH62LT,TS190FB
10132,10132,The Albert,St.Peters Court,19794,1637,DH62LT,DH76FB
10133,10133,The Albert,Sunderland Area Parent Support,18535,933,DH62LT,SR32PE
10134,10134,The Albert,Sunderland North Family Zone,19241,1078,DH62LT,SR28AB
10135,10135,The Albert,Sunderland Ymca,19667,1125,DH62LT,SR12QF
10136,10136,The Albert,Sunshine Day Nursery at Seascape Children's Centre,4706,516,DH62LT,SR85NJ
10137,10137,The Albert,The Ashley Foundation,19687,1110,DH62LT,SR12QB
10138,10138,The Albert,The Laurels Childcare Ltd,11677,897,DH62LT,DH12EY
10139,10139,The Albert,The Oasis Cafe,41085,2030,DH62LT,NE47RW
10140,10140,The Albert,The Opportunity Cafe,43775,2155,DH62LT,NE158NY
10141,10141,The Albert,The Rifty Youth Project,19029,1167,DH62LT,TS254JY
10142,10142,The Albert,Tyneside Vineyard Extraordinary Project,37552,2055,DH62LT,NE62FF
10143,10143,The Albert,Umbrella Community Centre,34387,2462,DH62LT,DH85SD
10144,10144,The Albert,Vinnie's Cafe,36206,1857,DH62LT,NE12TQ
10145,10145,The Albert,Virginia House Changing Lives,41120,2007,DH62LT,NE47NQ
10146,10146,The Albert,Wallsend People Centre,35792,1850,DH62LT,NE286RN
10147,10147,The Albert,Washingwell Primary School,39132,1953,DH62LT,NE164RB
10148,10148,The Albert,West View Primary School,16519,926,DH62LT,TS249BP
10149,10149,The Albert,West View Project,16926,943,DH62LT,TS249JQ
10150,10150,The Albert,Wharton Trust,17894,1063,DH62LT,TS248NS
10151,10151,The Albert,Whitehead Street - Changing Lives,30756,1537,DH62LT,NE335ND
10152,10152,The Ashley Foundation,Abbey Hill Academy,43360,2224,SR12QB,TS198BU
10153,10153,The Ashley Foundation,Abbey Lodge,412,85,SR12QB,SR12QF
10154,10154,The Ashley Foundation,Abbott House Changing Lives,26947,1851,SR12QB,NE46NG
10155,10155,The Ashley Foundation,Academy 360,6607,732,SR12QB,SR49BA
10156,10156,The Ashley Foundation,Age UK Sunderland,1513,264,SR12QB,SR27AQ
10157,10157,The Ashley Foundation,All About You,5700,663,SR12QB,SR55LJ
10158,10158,The Ashley Foundation,Approach Development,64684,2774,SR12QB,TS104NJ
10159,10159,The Ashley Foundation,Basement Project,26900,2146,SR12QB,NE129NQ
10160,10160,The Ashley Foundation,Belle Vue 60+ Club,38930,1979,SR12QB,TS251QU
10161,10161,The Ashley Foundation,Belle Vue Centre Cafe,38930,1979,SR12QB,TS251QU
10162,10162,The Ashley Foundation,Belle Vue Play Scheme,38930,1979,SR12QB,TS251QU
10163,10163,The Ashley Foundation,Belle Vue Youth Project,38930,1979,SR12QB,TS251QU
10164,10164,The Ashley Foundation,Benfield School,25577,1900,SR12QB,NE64NU
10165,10165,The Ashley Foundation,Beyond Limits,53867,3586,SR12QB,DL135JN
10166,10166,The Ashley Foundation,Bibby House - Changing Lives,15917,1186,SR12QB,NE108XJ
10167,10167,The Ashley Foundation,Bilton Hall Community Trust,12781,1289,SR12QB,NE323RT
10168,10168,The Ashley Foundation,Blyth Star Enterprises,39472,2650,SR12QB,NE243AG
10169,10169,The Ashley Foundation,Brougham Primary School,33384,1734,SR12QB,TS248EU
10170,10170,The Ashley Foundation,Byker Community Association,24979,1996,SR12QB,NE62DX
10171,10171,The Ashley Foundation,Cafe on the Shire - NTDF,24696,1940,SR12QB,NE270HJ
10172,10172,The Ashley Foundation,Changing Lives,19502,1368,SR12QB,NE110RU
10173,10173,The Ashley Foundation,Cheesy Waffles Project,18715,1551,SR12QB,DH12LL
10174,10174,The Ashley Foundation,Chester West & Central Community Project @ Bullion Hall,21117,1581,SR12QB,DH22ES
10175,10175,The Ashley Foundation,Choysez,40574,2575,SR12QB,NE227DQ
10176,10176,The Ashley Foundation,Corbridge Middle School,53049,2696,SR12QB,NE455HX
10177,10177,The Ashley Foundation,Cornerstones Cafe,19428,1487,SR12QB,DH33TF
10178,10178,The Ashley Foundation,County Durham Tees Valley Rescue Mission,42851,2540,SR12QB,DL55DH
10179,10179,The Ashley Foundation,Cumberland House,26278,1763,SR12QB,NE46AL
10180,10180,The Ashley Foundation,Delta North Consett (formerly YMCA),39743,2946,SR12QB,DH85DH
10181,10181,The Ashley Foundation,Dementia Care,34677,2336,SR12QB,NE137DS
10182,10182,The Ashley Foundation,Dynamix Extreme Cic,19925,1456,SR12QB,NE83AT
10183,10183,The Ashley Foundation,East Durham Community Initiatives,9041,734,SR12QB,SR77AU
10184,10184,The Ashley Foundation,East Durham Partnership,19420,1095,SR12QB,SR84TQ
10185,10185,The Ashley Foundation,Eastlea Community,9383,740,SR12QB,SR78DX
10186,10186,The Ashley Foundation,Elliott House /Westbridge,27860,2009,SR12QB,NE46US
10187,10187,The Ashley Foundation,Emmaus North East,10278,1016,SR12QB,NE334RT
10188,10188,The Ashley Foundation,Eslington House Changing Lives,23964,1580,SR12QB,NE82TQ
10189,10189,The Ashley Foundation,Excelsior Academy,29517,1958,SR12QB,NE156AF
10190,10190,The Ashley Foundation,Family Gateway,19806,1551,SR12QB,NE280PP
10191,10191,The Ashley Foundation,Felling Community Association,17907,1377,SR12QB,NE100NF
10192,10192,The Ashley Foundation,Forage Community Project,3402,515,SR12QB,SR47RE
10193,10193,The Ashley Foundation,Francis House Changing Lives,26393,1782,SR12QB,NE46AN
10194,10194,The Ashley Foundation,Gateshead Young Peoples Mental Health Service,21192,1719,SR12QB,NE81QD
10195,10195,The Ashley Foundation,Great Lumley Community Centre,17582,1523,SR12QB,DH34JD
10196,10196,The Ashley Foundation,Great North Road Changing Lives,24370,1746,SR12QB,DH23NL
10197,10197,The Ashley Foundation,Green Gates Primary,63985,2796,SR12QB,TS104HS
10198,10198,The Ashley Foundation,Harrowgate Hill Primary,46832,2733,SR12QB,DL30HZ
10199,10199,The Ashley Foundation,Haswell Mencap Lisa Dixon Centre,23611,1402,SR12QB,DH62DA
10200,10200,The Ashley Foundation,Health Works Newcastle,31881,1987,SR12QB,NE158RZ
10201,10201,The Ashley Foundation,Hub of Wishes,42510,2525,SR12QB,DL57DZ
10202,10202,The Ashley Foundation,Investing in People and Culture,21137,1692,SR12QB,NE81SQ
10203,10203,The Ashley Foundation,"Jet (Wicker Chair) North,  Westerhope",31957,1963,SR12QB,NE55HH
10204,10204,The Ashley Foundation,Junction 7,42510,2525,SR12QB,DL57DZ
10205,10205,The Ashley Foundation,Junior Neighbourhood Watch,42510,2525,SR12QB,DL57DZ
10206,10206,The Ashley Foundation,Kibblesworth Village Millenium Centre,20420,1555,SR12QB,NE110XN
10207,10207,The Ashley Foundation,Kings Cafe,47875,2807,SR12QB,DL30QT
10208,10208,The Ashley Foundation,Labyrinth Holistic Cafe,45996,2306,SR12QB,TS181DY
10209,10209,The Ashley Foundation,Little Sisters Of The Poor - Newcastle,27434,1886,SR12QB,NE47QA
10210,10210,The Ashley Foundation,Lobley Hill Primary,22256,1510,SR12QB,NE110AT
10211,10211,The Ashley Foundation,Looked After Through Care Darlington Borough Council,49602,3148,SR12QB,DL15PW
10212,10212,The Ashley Foundation,Mickley First School,41880,2594,SR12QB,NE437BJ
10213,10213,The Ashley Foundation,Miss Tina's Coffee Shop,3301,481,SR12QB,SR52JR
10214,10214,The Ashley Foundation,Mount Pleasant Primary School,49817,2829,SR12QB,DL39HE
10215,10215,The Ashley Foundation,Moving On Durham,23177,1835,SR12QB,DH15HL
10216,10216,The Ashley Foundation,Murton Salvation Army,13763,902,SR12QB,SR79NL
10217,10217,The Ashley Foundation,New Walk Property Management Middlesbrough,45255,2213,SR12QB,TS13LF
10218,10218,The Ashley Foundation,New Walk Property Management Stockton,46009,2286,SR12QB,TS181HE
10219,10219,The Ashley Foundation,Newport Primary,44573,2149,SR12QB,TS15NQ
10220,10220,The Ashley Foundation,PACT House,26588,2039,SR12QB,DH90JE
10221,10221,The Ashley Foundation,Park End Primary,51155,2416,SR12QB,TS30AA
10222,10222,The Ashley Foundation,Pelton Community Centre,20558,1649,SR12QB,DH21DE
10223,10223,The Ashley Foundation,People's Pantry,35397,2338,SR12QB,NE392BE
10224,10224,The Ashley Foundation,Pickle Palace,34783,2348,SR12QB,NE404AT
10225,10225,The Ashley Foundation,Pottery Bank Centre,25099,1981,SR12QB,NE63SW
10226,10226,The Ashley Foundation,Praxis,28209,2009,SR12QB,NE48ED
10227,10227,The Ashley Foundation,Prudhoe Castle First School,40640,2581,SR12QB,NE426PH
10228,10228,The Ashley Foundation,Reach Out Recovery,36346,2097,SR12QB,TS247AD
10229,10229,The Ashley Foundation,Ron Eager House Changing Lives,21871,1700,SR12QB,NE12AF
10230,10230,The Ashley Foundation,Roseberry Primary,37999,1885,SR12QB,TS232HJ
10231,10231,The Ashley Foundation,Rosebrook,41921,2061,SR12QB,TS199LF
10232,10232,The Ashley Foundation,Sanctuary Supported Housing,44076,2082,SR12QB,TS182HR
10233,10233,The Ashley Foundation,Sanctuary Supported Living Hartlepool,33707,1811,SR12QB,TS268DB
10234,10234,The Ashley Foundation,Selby Cottage Childrens Centre,20076,1584,SR12QB,DH22EY
10235,10235,The Ashley Foundation,Soul Food Spaces (Peace Of Mind),21820,1713,SR12QB,NE84QP
10236,10236,The Ashley Foundation,Sprinwell Community Hub,17238,1436,SR12QB,NE97AL
10237,10237,The Ashley Foundation,St Davids Community Project,6274,761,SR12QB,SR33HG
10238,10238,The Ashley Foundation,St Gabriels Catholic Voluntary Academy,52439,2538,SR12QB,TS79LF
10239,10239,The Ashley Foundation,St. John the Baptist Primary School,41306,1965,SR12QB,TS190FB
10240,10240,The Ashley Foundation,St.Peters Court,27080,1964,SR12QB,DH76FB
10241,10241,The Ashley Foundation,Sunderland Area Parent Support,6283,680,SR12QB,SR32PE
10242,10242,The Ashley Foundation,Sunderland North Family Zone,581,119,SR12QB,SR28AB
10243,10243,The Ashley Foundation,Sunderland Ymca,412,85,SR12QB,SR12QF
10244,10244,The Ashley Foundation,Sunshine Day Nursery at Seascape Children's Centre,19517,1243,SR12QB,SR85NJ
10245,10245,The Ashley Foundation,The Albert,19759,1134,SR12QB,DH62LT
10246,10246,The Ashley Foundation,The Laurels Childcare Ltd,21910,1771,SR12QB,DH12EY
10247,10247,The Ashley Foundation,The Oasis Cafe,27208,1873,SR12QB,NE47RW
10248,10248,The Ashley Foundation,The Opportunity Cafe,29898,1998,SR12QB,NE158NY
10249,10249,The Ashley Foundation,The Rifty Youth Project,34642,1876,SR12QB,TS254JY
10250,10250,The Ashley Foundation,Tyneside Vineyard Extraordinary Project,23718,1930,SR12QB,NE62FF
10251,10251,The Ashley Foundation,Umbrella Community Centre,38693,2875,SR12QB,DH85SD
10252,10252,The Ashley Foundation,Vinnie's Cafe,22373,1732,SR12QB,NE12TQ
10253,10253,The Ashley Foundation,Virginia House Changing Lives,27244,1850,SR12QB,NE47NQ
10254,10254,The Ashley Foundation,Wallsend People Centre,21958,1725,SR12QB,NE286RN
10255,10255,The Ashley Foundation,Washingwell Primary School,25256,1796,SR12QB,NE164RB
10256,10256,The Ashley Foundation,West View Primary School,32131,1635,SR12QB,TS249BP
10257,10257,The Ashley Foundation,West View Project,32538,1653,SR12QB,TS249JQ
10258,10258,The Ashley Foundation,Wharton Trust,33506,1772,SR12QB,TS248NS
10259,10259,The Ashley Foundation,Whitehead Street - Changing Lives,11434,1150,SR12QB,NE335ND
10260,10260,The Laurels Childcare Ltd,Abbey Hill Academy,32619,1917,DH12EY,TS198BU
10261,10261,The Laurels Childcare Ltd,Abbey Lodge,21157,1688,DH12EY,SR12QF
10262,10262,The Laurels Childcare Ltd,Abbott House Changing Lives,30103,1669,DH12EY,NE46NG
10263,10263,The Laurels Childcare Ltd,Academy 360,19429,1358,DH12EY,SR49BA
10264,10264,The Laurels Childcare Ltd,Age UK Sunderland,20616,1610,DH12EY,SR27AQ
10265,10265,The Laurels Childcare Ltd,All About You,23970,1658,DH12EY,SR55LJ
10266,10266,The Laurels Childcare Ltd,Approach Development,57917,2659,DH12EY,TS104NJ
10267,10267,The Laurels Childcare Ltd,Basement Project,37080,2416,DH12EY,NE129NQ
10268,10268,The Laurels Childcare Ltd,Belle Vue 60+ Club,32162,1860,DH12EY,TS251QU
10269,10269,The Laurels Childcare Ltd,Belle Vue Centre Cafe,32162,1860,DH12EY,TS251QU
10270,10270,The Laurels Childcare Ltd,Belle Vue Play Scheme,32162,1860,DH12EY,TS251QU
10271,10271,The Laurels Childcare Ltd,Belle Vue Youth Project,32162,1860,DH12EY,TS251QU
10272,10272,The Laurels Childcare Ltd,Benfield School,34872,2170,DH12EY,NE64NU
10273,10273,The Laurels Childcare Ltd,Beyond Limits,37367,2562,DH12EY,DL135JN
10274,10274,The Laurels Childcare Ltd,Bibby House - Changing Lives,23970,1285,DH12EY,NE108XJ
10275,10275,The Laurels Childcare Ltd,Bilton Hall Community Trust,28303,1506,DH12EY,NE323RT
10276,10276,The Laurels Childcare Ltd,Blyth Star Enterprises,57789,2931,DH12EY,NE243AG
10277,10277,The Laurels Childcare Ltd,Brougham Primary School,26617,1615,DH12EY,TS248EU
10278,10278,The Laurels Childcare Ltd,Byker Community Association,33531,2067,DH12EY,NE62DX
10279,10279,The Laurels Childcare Ltd,Cafe on the Shire - NTDF,37846,2270,DH12EY,NE270HJ
10280,10280,The Laurels Childcare Ltd,Changing Lives,22658,1186,DH12EY,NE110RU
